"aka","year","site","ld","fl","hdCt","source","demo","Ax","Ly","nn1","nn2","nn3","nn4","nn5","nn6","nn7","unit"
"dc77",2016,"spp",1,1,2,"ice.csv; Using head count from surv due to grazing","flw",683354.22704139,191908.348746609,1.4450650458764,3.51007646435637,7.85416884768755,8.37109551670037,8.45109000993791,8.57538647865171,9.60491965256605,"west"
"dc96",1996,"spp",1,1,1,"ice.csv; automatic ice-maker for 1996;tag=1115","flw",683453.537373975,191923.317592682,0.318298659257429,1.87675757688832,2.43162736196566,3.38342537088015,4.05555945112096,4.7592951570363,5.15399639614934,"west"
"dc96",1997,"spp",1,1,0,"ice.csv; make ice for 97--see tbl_inflobs971;tag=1115","flw",683453.537373975,191923.317592682,0.763558016153336,2.43162736196566,12.3160437763263,13.1482955576661,16.0722435678452,19.1115844851886,26.0027546186863,"west"
"dc96",2003,"spp",1,0,NA,"ice.csv; NA rosetteCt but basal","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dc96",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dc96",2007,"spp",1,1,1,"ice.csv; naughtyList","flw",683453.537373975,191923.317592682,0.318298659257429,0.763558016153336,1.40534763801698,1.53576712504323,1.57119490533876,2.10117396050324,2.33119077064708,"west"
"dc96",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dc96",2015,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dc96",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd07",2007,"spp",1,1,1,"autoAssign","flw",683768.329448876,191926.072858132,3.08261912583725,3.0998871503714,47.0215764231795,48.6842023567361,49.0704186187056,49.9595356382707,50.6850035801185,"east"
"dd07",2008,"spp",1,0,NA,"ice.csv; naughtyList","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dd07",2009,"spp",1,1,2,"autoAssign","flw",683768.329448876,191926.072858132,0.509613327077024,3.08261912583725,3.0998871503714,15.2119472323936,19.5692839326137,42.9938491080609,47.7343350378157,"east"
"dd07",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dd07",2011,"spp",1,1,2,"autoAssign","flw",683768.329448876,191926.072858132,19.2792560360434,52.0895618240194,53.4566910594798,55.0465859089863,55.0824396023057,56.8086313019349,61.1085420028399,"east"
"dd07",2012,"spp",1,0,NA,"ice.csv; duplicated demo records in spp2012","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dd07",2014,"spp",1,1,1,"autoAssign","flw",683768.329448876,191926.072858132,0.509613327077024,3.08261912583725,3.0998871503714,5.88301473990489,13.288717504066,14.9792213692768,15.2119472323936,"east"
"dd07",2015,"spp",1,0,NA,"ice.csv; naughtyList","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dd07",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dd10",2001,"spp",1,1,2,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683348.688662416,191916.848241109,3.13565628186777,3.86017450479392,4.06246322973609,4.2750246848896,6.92894129894755,7.13490899369452,7.56733693300148,"west"
"dd10",2002,"spp",1,0,NA,"ice.csv; NA rosetteCt but basal","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd10",2003,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd10",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd10",2007,"spp",1,1,1,"autoAssign","flw",683348.688662416,191916.848241109,3.86017450479392,4.0185303898108,4.06246322973609,6.92894129894755,7.13490899369452,7.56733693300148,8.31463482868831,"west"
"dd44",2001,"spp",1,1,3,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683495.099149618,191923.575481233,0.313390096265774,3.30950408528858,4.86373472081758,5.54619980648884,5.85902875081852,7.30478606679012,7.50040001035659,"west"
"dd44",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd44",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd44",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd68",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683425.7811634,191926.54792207,1.56046560883868,1.69412178592011,2.56502838506611,3.2480664383031,3.59026267334278,4.29324601025585,9.16988112244664,"west"
"dd68",2004,"spp",1,1,1,"ice.csv; discrepancy between demo and surv","flw",683425.7811634,191926.54792207,2.00518798923294,4.29324601025585,5.62586811590702,15.2746648125654,17.5823373096493,20.1299421397699,22.9726292304561,"west"
"dd68",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd68",2007,"spp",1,1,4,"ice.csv; naughtyList","flw",683425.7811634,191926.54792207,0.77082656477726,1.0700536781469,1.66849956779574,2.00518798923294,2.56502838506611,3.24273868422456,3.2480664383031,"west"
"dd68",2008,"spp",1,1,1,"autoAssign","flw",683425.7811634,191926.54792207,1.66849956779574,1.84222678727324,2.69751469402277,4.29324601025585,16.0130456407566,28.3874895765028,30.922293793152,"west"
"dd68",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd68",2011,"spp",1,1,2,"autoAssign","flw",683425.7811634,191926.54792207,0.77082656477726,2.69751469402277,8.385325195797,9.4751008648996,12.1958220325215,13.7423361046309,13.8293898535437,"west"
"dd68",2012,"spp",1,1,2,"ice.csv; discrepancy between demo and surv","flw",683425.7811634,191926.54792207,0.77082656477726,1.60327925662235,2.61489966156939,3.24273868422456,9.16553561885497,9.64707793493302,9.79649944241551,"west"
"dd68",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd68",2015,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd68",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd79",2007,"spp",1,1,2,"autoAssign","flw",683449.501273019,191908.958029062,0.960356774255199,2.09468096989758,3.58140139630893,5.91160279019181,7.1411790809818,8.19836903195036,8.25919854734338,"west"
"dd79",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd79",2011,"spp",1,1,1,"autoAssign","flw",683449.501273019,191908.958029062,12.7102163371981,13.9933993783616,14.5674128543579,15.6022441932359,17.4414781537131,18.4571450961591,23.1096778339699,"west"
"dd79",2012,"spp",1,1,1,"autoAssign","flw",683449.501273019,191908.958029062,7.6713608624551,11.6173071378973,12.7102163371981,14.0743652107018,15.1822485060382,15.294476304586,15.6022441932359,"west"
"dd79",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd79",2015,"spp",1,1,1,"autoAssign","flw",683449.501273019,191908.958029062,0.960356774255199,7.17033673709072,7.6713608624551,8.93913153560105,12.7102163371981,14.3333723861743,14.6380758484016,"west"
"dd79",2016,"spp",1,1,0,"ice.csv; discrepancy between demo and surv; autoassigned using demo head counts","flw",683449.501273019,191908.958029062,0.960356774255199,2.99275617956208,3.05041203527804,7.53905672205632,7.6713608624551,8.93913153560105,9.91410474890293,"west"
"dd86",1996,"spp",1,1,0,"ice.csv; tbl_inflobs961 & paper; dbl;tag=1018","flw",683496.607738787,191914.643745467,0.718726681735152,0.723513024079653,1.50206611548264,1.91468014294085,3.02240799617936,3.9544806944944,4.46429752944704,"west"
"dd86",1999,"spp",1,1,1,"ice.csv; spp1999 records","flw",683496.607738787,191914.643745467,1.94453489087521,2.47822766671186,3.9544806944944,7.68279790553298,12.6047518419312,14.2339403529494,15.0000627763272,"west"
"dd86",2001,"spp",1,1,2,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683496.607738787,191914.643745467,0.160339906986317,0.723513024079653,0.997866136275599,1.63284774066223,2.51996040608552,3.02240799617936,5.32321740612081,"west"
"dd86",2002,"spp",1,1,1,"autoAssign","flw",683496.607738787,191914.643745467,3.22618027651961,6.79941137432503,7.10861400770804,8.00016106732338,10.5068453750916,11.6679235600137,15.9158228547218,"west"
"dd86",2003,"spp",1,0,NA,"ice.csv; NA rosetteCt but basal","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd86",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd86",2007,"spp",1,1,5,"ice.csv; naughtyList","flw",683496.607738787,191914.643745467,0.997866136275599,2.51996040608552,3.22618027651961,4.02169252269164,4.37480775841436,4.82184689467341,5.99528319739317,"west"
"dd86",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd86",2012,"spp",1,1,2,"autoAssign","flw",683496.607738787,191914.643745467,0.997866136275599,1.63284774066223,3.22618027651961,3.95234998687143,4.02169252269164,4.37480775841436,4.46429752944704,"west"
"dd86",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dd86",2016,"spp",1,1,1,"autoAssign","flw",683496.607738787,191914.643745467,0.723513024079653,0.997866136275599,1.63284774066223,2.14130297565952,2.94420361560156,3.3687360115143,3.38773425472174,"west"
"de27",2008,"spp",1,1,1,"autoAssign","flw",683507.945670146,191909.594883352,9.25348255641711,13.4965873961912,14.3077505489753,14.4791778326138,17.3636310392411,17.5548173947365,18.4625875746742,"west"
"de27",2009,"spp",1,1,1,"autoAssign","flw",683507.945670146,191909.594883352,9.25348255641711,12.1384643010861,18.4625875746742,19.4473059319522,25.1379189110494,27.8254878174291,35.4205893643046,"west"
"de27",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"de27",2012,"spp",1,1,3,"autoAssign","flw",683507.945670146,191909.594883352,6.25613789247283,10.3147069944,10.5949160479271,11.1492005692082,11.8407944200486,11.9605272589049,12.1384643010861,"west"
"de27",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"de27",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"de34",1996,"spp",1,1,1,"ice.csv; entirely unambiguous hdCt;tag=959","flw",683685.040946825,191904.276000497,2.24759681235491,30.5205199332775,35.5782317295026,38.2167041094975,86.473421744778,114.842967927276,127.564450393249,"east"
"de34",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"df11",2007,"spp",1,1,2,"ice.csv; naughtyList","flw",683492.926228659,191920.932083348,2.02071006782918,2.04278743414719,2.5914581696064,3.25731237094794,3.36664044033727,3.53459205853358,3.64940164798674,"west"
"df11",2008,"spp",1,1,1,"autoAssign","flw",683492.926228659,191920.932083348,1.68360051022842,7.00080540971561,7.22528840677236,8.37820471888429,10.7349051568696,12.1001591702994,14.1167780460918,"west"
"df11",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df11",2012,"spp",1,1,1,"autoAssign","flw",683492.926228659,191920.932083348,1.68360051022842,1.77762218841893,2.02071006782918,3.36664044033727,3.39500399822095,3.42192931116991,3.50744347993412,"west"
"df11",2014,"spp",1,1,2,"autoAssign","flw",683492.926228659,191920.932083348,2.86154317023872,3.42192931116991,3.93537925559993,6.34412804261743,7.05026308813062,7.29098994706152,7.94096627844964,"west"
"df11",2015,"spp",1,1,1,"ice.csv; naughtyList","flw",683492.926228659,191920.932083348,1.68360051022842,1.77762218841893,2.04278743414719,2.5914581696064,3.36664044033727,3.42192931116991,3.53459205853358,"west"
"df11",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df21",1996,"spp",1,1,0,"ice.csv; tbl_inflobs961 & paper;tag=1070","flw",683481.609353046,191914.868040951,0.480456418217114,1.99712167014887,2.03967440944172,4.41186186378058,4.57513992582163,5.37656627605292,6.1338727896235,"west"
"df21",1999,"spp",1,1,1,"ice.csv; spp1999 records","flw",683481.609353046,191914.868040951,3.80297064965436,5.37656627605292,6.73540679758636,6.91807506878675,7.0576140145714,10.6161142746541,11.0030650198483,"west"
"df21",2000,"spp",1,1,1,"ice.csv; spp2000 demo records","flw",683481.609353046,191914.868040951,3.80297064965436,6.1338727896235,6.91807506878675,7.15207205876752,12.4778601860909,17.7073791346581,21.292118834801,"west"
"df21",2005,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df21",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df21",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df89",1999,"spp",1,1,1,"ice.csv; spp1999 records","flw",683544.5599363,191904.516597287,0.599826624078079,0.832353627026311,8.64536133758176,13.9533771694222,18.7876152197331,19.8258017080494,22.2182988862102,"west"
"df89",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683544.5599363,191904.516597287,2.65250573264439,3.36707047243122,7.35710330721859,8.67233345308365,8.88491300005806,10.3066339748883,14.3806711303595,"west"
"df89",2003,"spp",1,1,0,"ice.csv; naughtyList; head mowed in notes","flw",683544.5599363,191904.516597287,0.19448683066693,0.832353627026311,1.63542565196036,2.83652514475995,4.47069950581881,4.7168770473991,5.52772090154632,"west"
"df89",2005,"spp",1,0,NA,"ice.csv; naughtyList","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df89",2007,"spp",1,1,1,"ice.csv; naughtyList","flw",683544.5599363,191904.516597287,0.19448683066693,0.832353627026311,1.63542565196036,2.65250573264439,3.36707047243122,8.55485612906337,8.59000585747879,"west"
"df89",2009,"spp",1,1,2,"autoAssign","flw",683544.5599363,191904.516597287,0.19448683066693,0.832353627026311,1.63542565196036,2.83652514475995,3.36707047243122,4.47069950581881,9.1973307415451,"west"
"df89",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df89",2012,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"df89",2013,"spp",1,1,2,"autoAssign","flw",683544.5599363,191904.516597287,37.9296215729172,41.3120105553058,48.7819265239299,48.9270699840772,52.1198836897506,52.5181612182736,53.4739480085755,"west"
"df89",2014,"spp",1,1,2,"autoAssign","flw",683544.5599363,191904.516597287,0.19448683066693,1.63542565196036,3.36707047243122,4.47069950581881,8.58290236473452,9.1973307415451,10.8115859569726,"west"
"df89",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg14",2003,"spp",1,1,1,"autoAssign","flw",683360.831409086,191919.317111388,6.19232582379297,16.0763220822398,23.8640181861691,27.1613873974648,95.4964003739466,126.067967386371,126.727199730939,"west"
"dg14",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg14",2007,"spp",1,1,1,"autoAssign","flw",683360.831409086,191919.317111388,1.47004356719611,1.74927742213712,2.02629322831453,2.14155212718399,2.33161842322333,4.03062723125041,4.11422296688923,"west"
"dg14",2009,"spp",1,1,0,"autoAssign","flw",683360.831409086,191919.317111388,1.26830383016911,1.52654003564782,1.76936158806272,4.11422296688923,5.00312765493475,5.14290481468342,5.32446150026552,"west"
"dg14",2010,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg14",2014,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg14",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg28",2001,"spp",1,1,3,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683424.926296032,191928.966304256,1.73706219897482,2.56502838506611,2.79444586696013,4.98701408402655,5.31456252424575,5.34731434684731,10.0168362720738,"west"
"dg28",2002,"spp",1,0,NA,"ice.csv; NA rosetteCt but basal","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dg28",2005,"spp",1,1,1,"autoAssign","flw",683424.926296032,191928.966304256,1.73706219897482,2.79444586696013,4.98701408402655,5.34731434684731,5.41473407634595,6.25913436432554,6.49906699486653,"west"
"dg28",2006,"spp",1,1,2,"ice.csv; spp2006 records","flw",683424.926296032,191928.966304256,1.55926193729593,1.65228431323155,1.73706219897482,2.65171812858431,4.95437173975695,4.98701408402655,5.31456252424575,"west"
"dg28",2007,"spp",1,1,3,"ice.csv; naughtyList","flw",683424.926296032,191928.966304256,1.65228431323155,2.56502838506611,2.65171812858431,2.81364662950199,3.9801346976909,4.95437173975695,4.97293677609253,"west"
"dg28",2015,"spp",1,1,1,"autoAssign","flw",683424.926296032,191928.966304256,4.95437173975695,4.98701408402655,10.1588553314652,12.9993430584532,15.6793273294737,15.7494225548191,17.0107041540895,"west"
"dg37",2009,"spp",1,1,1,"autoAssign","flw",683650.535365133,191916.94382951,1.10462473551549,2.39811653420892,2.81008186455899,3.01908273798062,4.1787382265724,5.86701750554892,6.59328084555148,"east"
"dg37",2010,"spp",1,1,0,"ice.csv; discrepancy between demo and surv","flw",683650.535365133,191916.94382951,1.89203843180815,2.39811653420892,4.1787382265724,6.59328084555148,17.1304551896002,39.7532068563038,40.7130812839991,"east"
"dg37",2012,"spp",1,1,2,"autoAssign","flw",683650.535365133,191916.94382951,5.86701750554892,7.11482086058324,12.5513060397045,37.2869814385649,41.8259673368646,48.6152886454159,58.1206608127197,"east"
"dg37",2013,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dg37",2014,"spp",1,1,4,"ice.csv; discrepancy between demo and surv; no record in phen but both demo & surv suggest pla is flowering;using hdCt from demo","flw",683650.535365133,191916.94382951,1.10462473551549,3.01908273798062,5.86701750554892,6.59328084555148,7.11482086058324,12.5513060397045,17.1304551896002,"east"
"dg37",2015,"spp",1,1,1,"autoAssign","flw",683650.535365133,191916.94382951,1.89203843180815,5.86701750554892,7.11482086058324,18.6119441279959,41.8259673368646,46.7856533206421,47.298442928116,"east"
"dg37",2016,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
"dh20",2002,"spp",1,1,1,"autoAssign","flw",683362.847154246,191919.11062726,3.52302134926941,5.35156768768173,5.35318429102246,26.6466938458043,69.2562540275663,72.5044454975025,109.682990117307,"west"
"dh20",2005,"spp",1,1,0,"autoAssign","flw",683362.847154246,191919.11062726,2.89351455735956,3.38013409831924,3.52302134926941,3.7063513635689,4.30517747997973,5.66590395060418,6.10398029384992,"west"
"dh20",2007,"spp",1,1,3,"autoAssign","flw",683362.847154246,191919.11062726,1.39370095149238,2.02629322831453,2.71473373145234,2.89351455735956,2.93126144773194,3.38013409831924,3.4449984629888,"west"
"dh20",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh28",2001,"spp",1,1,1,"ice.csv; no demo from spp2001, demo.out records based on surv","flw",683336.7436743,191909.371053664,1.96605984441672,2.68676253912832,2.82587996641122,4.34302557656555,4.3965793999708,4.95109027760762,6.41957025062362,"west"
"dh28",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh28",2007,"spp",1,1,3,"autoAssign","flw",683336.7436743,191909.371053664,1.30074769907156,1.45984542711163,1.96605984441672,2.82587996641122,2.93750909833525,3.29395892525331,3.51598394397982,"west"
"dh28",2010,"spp",1,1,0,"ice.csv; discrepancy between demo and surv","flw",683336.7436743,191909.371053664,1.45984542711163,2.82587996641122,2.8522533989556,3.29395892525331,3.48904511341942,3.51598394397982,4.3965793999708,"west"
"dh28",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh28",2016,"spp",1,1,1,"ice.csv; Using head count from surv due to grazing","flw",683336.7436743,191909.371053664,1.30074769907156,1.45984542711163,1.46387324735037,1.96605984441672,2.82587996641122,3.94952363477318,4.3965793999708,"west"
"dh79",1999,"spp",1,1,1,"ice.csv; spp1999 records","flw",683498.982428727,191913.934901299,2.47822766671186,3.50042376049255,4.34396218938772,9.96634107174303,11.8026734247199,14.4134531314059,15.0792655777959,"west"
"dh79",2005,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh79",2007,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"dh79",2016,"spp",0,0,NA,"autoAssign","dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,"west"
"di50",2010,"spp",1,1,1,"autoAssign","flw",683652.306,191916.277,1.89203843180815,3.6593447688478,4.0231799759262,8.46861673149423,16.311345006163,37.9469593308515,38.8966906079999,"east"
"di50",2014,"spp",1,0,NA,"autoAssign","basal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"east"
