row,pos,cg_pla_id,exp_nm,site_of_origin_pedigree,measure_yr,measure_dt,pla_status_desc,basal_rosette_ct,flowering_rosette_ct,basal_lf_ct,longest_basal_lf,longest_cauline_lf,hdct,min_hd_height,max_hd_height,wrinkled_lvs_pres,insects,ant1,ant2to10,ant_gt10,aphid1,aphid2to10,aphid11to80,aphid_gt80,lf_miner,lf_rolled,ant_nest,lf_hopper,pupa,egg_sac,beetle,grasshopper,spittle,wht_fuzzy,wht_scary,other_note,insects_note,yr_planted,ld,fl,hd_ct,ach_ct
32,950,531,1996,NWLF,2005,2005-08-17,fl based on dud & vd (includeForHdCt=0),NA,1,9,34,NA,0,14,14,1,11-80 aphids;2-10 ants;ant nest,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
32,948,533,1996,Eriley,2005,2005-08-17,fl based on dud & vd (includeForHdCt=0),NA,1,20,33,NA,0,8,8,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
32,947,534,1996,SPP,2005,2005-08-17,flowering,NA,2,0,0,NA,2,58,71,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
35,957,547,1996,Nessman,2005,2005-08-12,flowering,NA,1,6,28,NA,1,35,35,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
35,951,553,1996,NWLF,2005,2005-08-12,flowering,NA,1,6,31,NA,1,35,35,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
35,950,554,1996,Lf,2005,2005-08-12,flowering,NA,1,11,24,NA,1,59,59,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
35,948,556,1996,Lf,2005,2005-08-12,flowering,NA,1,10,29,NA,1,65,65,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
35,946,558,1996,Stevens,2005,2005-08-12,flowering,NA,5,15,42,NA,5,17,64,0,11-80 aphids;2-10 ants;other (Note),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Wht webbing;brown larval sack;wht eggs;,1996,1,1,5,5
35,943,561,1996,AA,2005,2005-08-12,flowering,NA,3,30,35,NA,3,33,67,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,3
35,942,562,1996,Stevens,2005,2005-08-12,flowering,NA,2,15,39,NA,1,9,72,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
36,958,569,1996,NWLF,2005,2005-08-11,flowering,NA,3,4,26,NA,2,16,61,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
36,951,576,1996,Stevens,2005,2005-08-11,flowering,NA,1,18,38,NA,1,61,61,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
36,949,578,1996,NWLF,2005,2005-08-11,flowering,NA,1,0,0,NA,1,58,58,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
36,947,580,1996,Stevens,2005,2005-08-11,flowering,NA,1,12,32,NA,1,60,60,0,2-10 aphids;other (Note),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Brn larval sac;,1996,1,1,1,1
36,944,583,1996,Unknown,2005,2005-08-11,flowering,NA,1,25,39,NA,1,67,67,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
36,943,584,1996,Unknown,2005,2005-08-11,flowering,NA,1,8,30,NA,1,67,67,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
37,950,606,1996,Unknown,2005,2005-08-19,flowering,NA,1,6,26,NA,1,57,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
37,946,610,1996,Unknown,2005,2005-08-19,flowering,NA,1,23,30,NA,1,53,53,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,1
39,949,636,1996,NA,2005,2005-08-17,flowering,NA,2,0,0,NA,2,60,62,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,2
39,951,638,1996,NA,2005,2005-08-17,flowering,NA,3,32,40,NA,7,29,63,0,wht fuzzy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1996,1,1,6,6
26,972,674,1997,Martinson,2005,2005-08-19,flowering,NA,2,8,24,NA,2,33,43,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,2
35,966,675,1997,Riley,2005,2005-08-14,fl based on dud & vd (includeForHdCt=0),NA,1,0,0,NA,0,10,10,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,0,0
30,974,713,1997,Staff,2005,2005-08-14,flowering,NA,1,13,45,NA,1,70,70,0,>80 aphids;2-10 ants;ant nest;wht fuzzy,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,NA,1997,1,1,1,1
25,972,722,1997,Nessman,2005,2005-08-17,flowering,NA,5,27,32,NA,5,52,64,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,5,5
30,971,780,1997,Nessman,2005,2005-08-14,flowering,NA,1,16,32,NA,1,69,69,0,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
20,965,792,1997,Lf,2005,2005-08-11,flowering,NA,1,0,0,NA,1,64,64,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
26,964,809,1997,WoLf,2005,2005-08-19,flowering,NA,1,8,39,NA,1,59,59,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
22,972,810,1997,Tplot/Tower,2005,2005-08-11,flowering,NA,3,18,29,NA,3,34,41,1,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,3,3
21,970,816,1997,Staff,2005,2005-08-12,flowering,NA,2,15,35,NA,2,56,56,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,2
22,968,833,1997,Nessman,2005,2005-08-11,fl based on dud & vd (includeForHdCt=0),NA,1,14,30,NA,0,17,17,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,0,0
19,971,850,1997,Lf,2005,2005-08-12,flowering,NA,1,0,0,NA,1,55,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
22,966,879,1997,LoefflerC,2005,2005-08-11,flowering,NA,1,0,0,NA,1,60,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
23,975,924,1997,Tplot/Tower,2005,2005-08-17,flowering,NA,2,10,25,NA,2,53,56,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,2,2
23,966,951,1997,Nessman,2005,2005-08-17,flowering,NA,1,0,0,NA,1,69,69,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
25,965,955,1997,Nessman,2005,2005-08-17,fl based on dud & vd (includeForHdCt=0),NA,1,21,30,NA,0,15,15,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,0,0
24,966,977,1997,NWlf,2005,2005-08-14,flowering,NA,1,14,32,NA,1,61,61,0,>80 aphids;2-10 ants;ant nest,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
27,973,991,1997,Staff,2005,2005-08-14,flowering,NA,1,10,32,NA,1,36,36,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
26,977,1093,1997,Aanenson,2005,2005-08-19,flowering,NA,1,0,0,NA,1,49,49,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
21,971,1104,1997,Staff,2005,2005-08-12,flowering,NA,1,32,38,NA,1,22,55,0,wht fuzzy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1997,1,1,1,1
23,976,1129,1997,Tplot/Tower,2005,2005-08-17,flowering,NA,1,6,28,NA,1,54,54,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
24,972,1150,1997,Nessman,2005,2005-08-14,flowering,NA,4,3,30,NA,3,23,64,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,3,3
25,963,1159,1997,Riley,2005,2005-08-17,flowering,NA,1,0,0,NA,1,57,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
14,960,1169,1997,NWlf,2005,2005-08-12,flowering,NA,1,0,0,NA,1,45,45,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
20,960,1187,1997,Staff,2005,2005-08-11,fl based on dud & vd (includeForHdCt=0),NA,1,7,31,NA,0,12,12,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,0,0
22,961,1194,1997,Aanenson,2005,2005-08-11,flowering,NA,1,10,30,NA,1,73,73,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
33,960,1219,1997,Nessman,2005,2005-08-11,flowering,NA,1,16,34,NA,1,55,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
37,960,1231,1997,Riley,2005,2005-08-19,flowering,NA,1,11,32,NA,1,72,72,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1997,1,1,1,1
15,933,1265,1998,NA,2005,2005-08-01,flowering,NA,1,7,39,NA,1,67,67,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,1
17,920,1282,1998,NA,2005,2005-08-01,flowering,NA,3,0,0,NA,3,32,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,3,3
20,922,1329,1998,NA,2005,2005-08-01,flowering,NA,1,2,13,NA,2,52,68,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,2,2
21,920,1342,1998,NA,2005,2005-08-01,flowering,NA,1,0,0,NA,1,73,73,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,1
21,933,1355,1998,NA,2005,2005-08-01,flowering,NA,1,0,0,NA,1,73,73,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,1
24,922,1389,1998,NA,2005,2005-08-01,flowering,NA,1,0,0,NA,1,37,37,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,1
36,921,1568,1998,NA,2005,2005-08-01,flowering,NA,1,0,0,NA,1,28,47,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,1,1
36,922,1569,1998,NA,2005,2005-08-01,fl based on dud & vd (includeForHdCt=0),NA,1,3,30,NA,0,45,45,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1998,1,1,0,0
44,955,1894,1999,ness,2005,2005-07-28,flowering,NA,1,13,37,NA,1,29,29,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,1
46,946,2089,1999,sign,2005,2005-07-28,flowering,NA,1,0,0,NA,1,52,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,1
47.33,949,2246,1999,ness,2005,2005-07-29,flowering,NA,1,0,0,NA,1,65,65,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,1
48,949.33,2321,1999,ness,2005,2005-07-29,flowering,NA,1,0,0,NA,1,57,57,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,1
49.33,956,2489,1999,kj,2005,2005-07-29,flowering,NA,1,0,0,NA,1,60,60,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1999,1,1,1,1
17,958,2,1996,Eriley,2006,2006-07-18,flowering,NA,1,0,NA,NA,1,35,35,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,140
17,957,3,1996,Eriley,2006,2006-07-18,flowering,NA,3,0,NA,NA,4,48,57,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,1051
17,955,5,1996,Lf,2006,2006-07-18,flowering,NA,3,0,NA,NA,2,6,40,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,287
17,954,6,1996,Eriley,2006,2006-07-18,flowering,NA,2,0,NA,NA,2,55,56,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,408
17,951,9,1996,Eriley,2006,2006-07-18,flowering,NA,1,6,28,NA,2,41,60,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,330
17,946,14,1996,Lf,2006,2006-07-18,flowering,NA,1,5,25,NA,1,48,48,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,165
17,945,15,1996,Eriley,2006,2006-07-18,flowering,NA,3,0,NA,NA,3,42,51,0,11-80 aphids;thorn hopper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,500
17,942,18,1996,Eriley,2006,2006-07-18,flowering,NA,2,12,22,NA,2,54,57,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,287
23,959,25,1996,Lf,2006,2006-07-17,flowering,NA,2,0,0,NA,2,19,55,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,150
23,958,26,1996,Eriley,2006,2006-07-17,flowering,NA,6,5,25,NA,6,45,58,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,1072
23,957,27,1996,AA,2006,2006-07-17,flowering,NA,5,8,30,NA,6,46,61,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,828
23,956,28,1996,Eriley,2006,2006-07-17,flowering,NA,5,3,16,NA,4,7,55,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,497
23,955,29,1996,Lf,2006,2006-07-17,flowering,NA,4,0,NA,NA,4,50,56,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,1127
23,954,30,1996,SPP,2006,2006-07-17,flowering,NA,6,21,25,NA,6,27,52,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,808
23,947,37,1996,Lf,2006,2006-07-17,flowering,NA,4,12,27,NA,4,26,44,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,625
23,945,39,1996,Eriley,2006,2006-07-17,flowering,NA,1,0,0,NA,1,40,40,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,139
23,944,40,1996,SPP,2006,2006-07-17,flowering,NA,1,3,19,NA,1,24,24,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,152
23,939,45,1996,Nessman,2006,2006-07-17,flowering,NA,4,10,21,NA,4,30,51,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,545
23,936,48,1996,Eriley,2006,2006-07-17,flowering,NA,3,0,NA,NA,3,55,67,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,345
24,959,49,1996,SPP,2006,2006-07-20,flowering,NA,2,8,27,NA,1,27,64,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,254
24,958,50,1996,SPP,2006,2006-07-20,flowering,NA,3,10,31,NA,2,20,48,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,277
24,957,51,1996,SPP,2006,2006-07-19,flowering,NA,1,15,25,NA,1,41,41,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,136
24,956,52,1996,Unknown,2006,2006-07-19,flowering,NA,5,0,NA,NA,5,40,45,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,748
24,955,53,1996,AA,2006,2006-07-19,flowering,NA,4,0,NA,NA,4,62,67,0,11-80 aphids;2-10 ants;thorn hopper,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,1039
24,954,54,1996,Eriley,2006,2006-07-19,flowering,NA,3,5,22,NA,3,38,42,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,451
24,952,56,1996,Eriley,2006,2006-07-19,flowering,NA,1,22,26,NA,1,66,66,0,11-80 aphids;thorn hopper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,188
24,951,57,1996,Nessman,2006,2006-07-19,flowering,NA,3,31,24,NA,3,35,40,0,>80 aphids;wht fuzzy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,1996,1,1,3,425
24,950,58,1996,Eriley,2006,2006-07-19,flowering,NA,5,0,NA,NA,5,47,62,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,728
24,947,61,1996,Eriley,2006,2006-07-19,flowering,NA,2,0,NA,NA,2,45,51,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,342
24,946,62,1996,Eriley,2006,2006-07-19,flowering,NA,1,21,42,NA,1,36,36,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,56
24,945,63,1996,Lf,2006,2006-07-19,flowering,NA,1,0,NA,NA,1,57,57,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,188
24,943,65,1996,Nessman,2006,2006-07-14,flowering,NA,1,7,11,NA,0,19,40,0,11-80 aphids;ant nest,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
24,942,66,1996,Nessman,2006,2006-07-19,flowering,NA,1,5,22,NA,1,42,42,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,217
24,935,75,1996,Eriley,2006,2006-07-19,flowering,NA,1,0,NA,NA,1,68,68,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,177
28,958,77,1996,Eriley,2006,2006-07-18,flowering,NA,3,5,30,NA,3,10,44,0,2-10 ants,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,294
28,949,86,1996,SPP,2006,2006-07-18,flowering,NA,3,6,19,NA,3,37,49,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,444
28,947,88,1996,Eriley,2006,2006-07-18,fl based on dud & vd (includeForHdCt=0),NA,1,12,24,NA,0,18,18,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
33,953,107,1996,AA,2006,2006-07-19,flowering,NA,1,15,24,NA,1,34,34,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,178
33,945,115,1996,AA,2006,2006-07-19,flowering,NA,4,7,20,NA,4,34,43,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,519
33,944,116,1996,Eriley,2006,2006-07-19,flowering,NA,7,17,27,NA,7,35,58,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,7,1179
33,943,117,1996,SPP,2006,2006-07-19,flowering,NA,5,13,22,NA,5,34,62,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,801
33,942,118,1996,Eriley,2006,2006-07-19,flowering,NA,6,13,30,NA,6,66,74,0,1 aphid;other (Note),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wasp;,1996,1,1,6,1552
33,941,119,1996,Nessman,2006,2006-07-19,flowering,NA,1,38,25,NA,1,43,43,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,116
33,940,120,1996,Eriley,2006,2006-07-19,flowering,NA,5,0,NA,NA,6,42,52,0,>80 aphids;>10 ants,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Inty bity brown ants;,1996,1,1,6,1038
33,937,123,1996,SPP,2006,2006-07-19,flowering,NA,1,30,33,NA,1,65,65,0,11-80 aphids;thorn hopper,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,191
33,936,124,1996,Lf,2006,2006-07-19,flowering,NA,8,0,NA,NA,8,40,52,0,>80 aphids;2-10 ants,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,8,1501
34,959,126,1996,Eriley,2006,2006-07-17,flowering,NA,2,6,20,NA,2,36,49,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,201
34,950,135,1996,Eriley,2006,2006-07-17,flowering,NA,4,19,23,NA,4,42,54,0,>80 aphids;1 ant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,645
34,948,137,1996,Eriley,2006,2006-07-16,flowering,NA,3,38,31,NA,3,56,60,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,604
34,947,138,1996,Lf,2006,2006-07-16,flowering,NA,3,6,29,NA,3,38,54,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,3,553
34,946,139,1996,Eriley,2006,2006-07-16,flowering,NA,5,11,30,NA,5,51,56,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,935
34,945,140,1996,Eriley,2006,2006-07-16,flowering,NA,1,0,NA,NA,1,53,53,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,133
34,944,141,1996,Lf,2006,2006-07-16,flowering,NA,2,0,NA,NA,2,39,48,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,278
34,943,142,1996,Eriley,2006,2006-07-16,flowering,NA,2,9,35,NA,2,62,69,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,345
34,942,143,1996,Eriley,2006,2006-07-16,flowering,NA,5,0,NA,NA,5,54,65,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,1128
34,940,145,1996,Eriley,2006,2006-07-16,flowering,NA,6,5,18,NA,6,38,61,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,6,777
38,956,153,1996,Unknown,2006,2006-07-17,fl based on dud & vd (includeForHdCt=0),NA,1,18,34,NA,0,26,26,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,0,0
38,952,157,1996,Eriley,2006,2006-07-17,flowering,NA,3,13,27,NA,3,43,63,0,>80 aphids;2-10 ants;thorn hopper;other (Note),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Brown cacoon 3mm,1996,1,1,3,332
38,950,159,1996,SPP,2006,2006-07-17,flowering,NA,2,17,26,NA,2,51,51,0,2-10 aphids,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,363
38,949,160,1996,Lf,2006,2006-07-17,flowering,NA,2,8,19,NA,2,46,48,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,2,416
38,947,162,1996,Lf,2006,2006-07-17,flowering,NA,5,4,17,NA,5,43,60,0,11-80 aphids,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,5,715
38,946,163,1996,SPP,2006,2006-07-17,flowering,NA,4,8,23,NA,4,40,47,0,11-80 aphids;2-10 ants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,4,499
38,944,165,1996,Lf,2006,2006-07-17,flowering,NA,1,5,23,NA,1,53,53,0,11-80 aphids;1 ant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,175
38,942,167,1996,SPP,2006,2006-07-17,flowering,NA,1,9,24,NA,1,50,50,0,>80 aphids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1996,1,1,1,158
